date,open,high,low,close,volume,amount,amplitude,quote_change,ups_downs,turnover,symbol,tech_macd,tech_rsi,fin_roe,fin_revenue_yoy,ret_1d,ret_5d,ma_5,ma_10,ma_20,vol_ma_5,amt_ma_5,hl_spread,oc_change,future_close,future_date,label_fwd_ret_5d,split
2022-04-03,12.377859446191104,12.564460342364839,12.315659147466526,12.440059744915683,741551.0,3759535.0,3.6806875861949235,0.6638850602985641,0.10304087360047505,2.471181705245546,000002,,,,,0.0043199971610496934,0.006534310100036356,12.402621956576656,12.256330248188416,12.063324529197399,683679.2,2412275.0,0.019999999999999938,0.005025125628140688,12.143207420417454,2022-04-08,-0.023862612446017728,train
2022-04-04,12.341575406731518,12.527629307335511,12.279557439863522,12.403593373599517,237157.0,4660517.0,3.964801676295199,-0.6469827830466273,-0.004834265177514289,0.5050223716235963,000002,,,,,-0.0029313662525672912,-0.010755805698795862,12.375649720386269,12.305291393110405,12.104591220292601,577301.6,3107399.2,0.01999999999999988,0.005025125628140745,12.095664808299333,2022-04-09,-0.024825754603951755,train
2022-04-05,12.523345226332902,12.7121393754736,12.460413843286004,12.586276609379802,480596.0,1919623.0,7.359875086862089,2.087046473411759,-0.08575670400413571,0.22811316587799613,000002,,,,,0.014728250941305365,0.008995759884284693,12.398092455374204,12.370844616381154,12.149389888522487,519190.2,3125751.6,0.019999999999999976,0.0050251256281407695,11.982973117257577,2022-04-10,-0.047933436618786684,train
2022-04-06,12.119831727809595,12.302542758882103,12.058928050785427,12.180735404833765,526079.0,3910170.0,6.986173012091791,0.3353878123647788,-0.08834164376687997,1.8444893191419276,000002,,,,,-0.032220903539002976,0.0005546862208527514,12.399443003461574,12.38041775888879,12.155330715816698,531953.4,3108131.0,0.020000000000000018,0.005025125628140782,11.69973772496111,2022-04-11,-0.039488394081836575,train
2022-04-07,12.201830839212922,12.385778037794022,12.140515106352556,12.263146572073289,802954.0,8598289.0,7.4431041175244275,-0.1332929322793022,-0.1209422561734182,2.2814862965666243,000002,,,,,0.006765697184984543,-0.009962686434536905,12.37476234096041,12.380616198726832,12.176078547385544,557667.4,4569626.8,0.02000000000000006,0.005025125628140718,11.856611010059215,2022-04-12,-0.033150999184815455,train
2022-04-08,12.082491383315366,12.264639494621628,12.02177534621328,12.143207420417454,764272.0,2744026.0,7.742471687872013,-0.9591608407315736,-0.10633456243536746,2.7814566322801264,000002,,,,,-0.009780454873545286,-0.023862612446017728,12.315391876060763,12.35900691631871,12.191068647056385,562211.6,4366525.0,0.019999999999999896,0.00502512562814075,11.389160329232084,2022-04-13,-0.06209620449351161,train
2022-04-09,12.035186484257835,12.216621456382326,11.97470816021634,12.095664808299333,614410.0,5786213.0,3.1567458730285756,-1.630674389026109,-0.021955268218282045,0.34819795845847823,000002,,,,,-0.003915161000888734,-0.024825754603951755,12.253806163000728,12.3147279416935,12.188877245384926,637662.2,4591664.2,0.019999999999999966,0.005025125628140769,11.264218681407588,2022-04-14,-0.06873918383727495,train
2022-04-10,11.92305825167129,12.102802848430153,11.863143386085001,11.982973117257577,542739.0,9410839.0,6.246652356055781,-0.728000883041814,-0.17968000921861096,2.7519654317468802,000002,,,,,-0.009316700886455864,-0.047933436618786684,12.133145464576284,12.265618959975244,12.197492349327284,650090.8,6089907.4,0.02000000000000004,0.005025125628140713,11.198216594522313,2022-04-15,-0.06548930011409926,train
2022-04-11,11.641239036336305,11.816735102210721,11.5827403477115,11.69973772496111,616216.0,2779056.0,7.120194897834988,0.1791444910821781,0.08043690470756903,4.792661679388136,000002,,,,,-0.02363648733289392,-0.039488394081836575,12.036945928601753,12.218194466031663,12.19226922151095,668118.2,5863684.6,0.019999999999999928,0.005025125628140685,11.50380827496459,2022-04-16,-0.016746482237675386,train
2022-04-12,11.79732795500892,11.975177120159808,11.738044899958622,11.856611010059215,929559.0,3098595.0,0.9361750677442524,-0.15426321799152712,-0.09051027887429701,3.7584856813977234,000002,,,,,0.013408273654153646,-0.033150999184815455,11.955638816198938,12.165200578579674,12.189410704065297,693439.2,4763745.8,0.02000000000000015,0.005025125628140665,11.625695493061729,2022-04-17,-0.019475676211488824,train
2022-04-13,11.332214527585924,11.503051932524405,11.275268725939762,11.389160329232084,706605.0,2296727.0,5.809512870208864,0.42196296264115324,0.07366555823293468,3.516997139871943,000002,,,,,-0.03942531980095687,-0.06209620449351161,11.804829397961864,12.060110637011315,12.158220442599866,681905.8,4674286.0,0.020000000000000136,0.005025125628140659,11.441458102148946,2022-04-18,0.004591890131060206,train
2022-04-14,11.20789758800055,11.376860868221664,11.151576494593511,11.264218681407588,540518.0,3645376.0,4.616207582322826,1.6077345381450003,0.034402619329766626,2.5761083688612714,000002,,,,,-0.010970224688453434,-0.06873918383727495,11.638540172583514,11.946173167792121,12.125732280451263,667127.4,4246118.6,0.020000000000000084,0.005025125628140645,11.17147537102321,2022-04-19,-0.008233443704129928,train
2022-04-15,11.1422255115497,11.310198760467536,11.08623442857709,11.198216594522313,578511.0,6080386.0,1.5899586543925315,0.8142892388309144,-0.1856655375473292,4.421767011674358,000002,,,,,-0.005859446513961641,-0.06548930011409926,11.481588868036463,11.807367166306372,12.089105891343765,674281.8,3580028.0,0.020000000000000004,0.005025125628140784,11.448202186295036,2022-04-20,0.022323696783558056,train
2022-04-16,11.446289233589766,11.618846357714235,11.388770192214944,11.50380827496459,646175.0,1732501.0,5.052221749802941,-1.376890716996216,-0.06861251563220883,0.4545062835702329,000002,,,,,0.027289316817801,-0.016746482237675386,11.442402978037158,11.739674453319456,12.060046106104123,680273.6,3370717.0,0.01999999999999994,0.005025125628140689,11.6492738278758,2022-04-21,0.01264499107028616,train
2022-04-17,11.56756701559642,11.741952447992347,11.50943853813111,11.625695493061729,845891.0,2103711.0,5.504531987721019,1.5140463927745036,-0.12387555910451745,3.8872891749883887,000002,,,,,0.010595379824122952,-0.019475676211488824,11.39621987463766,11.6759293454183,12.028272772072565,663540.0,3171740.2,0.020000000000000132,0.005025125628140659,11.843535046930604,2022-04-22,0.018737765323277422,train
2022-04-18,11.384250811638202,11.555872683170435,11.327043521127457,11.441458102148946,995759.0,6181105.0,5.229794609462226,1.1182037581790922,0.044943274804920955,3.566350129954708,000002,,,,,-0.01584742960304919,0.004591890131060206,11.406679429221033,11.605754413591448,11.98238066495508,721370.8,3948615.8,0.01999999999999987,0.005025125628140671,11.471160246794964,2022-04-23,0.0025960104368549786,train
2022-04-19,11.115617994168094,11.283190124733443,11.059760617312977,11.17147537102321,700075.0,3894679.0,0.04870186020752332,-0.23228446201428302,0.12255198600758416,1.8915420615739902,000002,,,,,-0.023596881508924805,-0.008233443704129928,11.388130767144158,11.513335469863836,11.914031705778667,753282.2,3998476.4,0.02000000000000016,0.005025125628140664,11.447404570042192,2022-04-24,0.02469944119777523,train
2022-04-20,11.390961175363561,11.562684208157988,11.333720164432085,11.448202186295036,246000.0,3205452.0,7.398678221841876,-0.5336118523007087,-0.23205705820967368,2.452674040446209,000002,,,,,0.024770838772970594,0.022323696783558056,11.438127885498702,11.459858376767581,11.862738668371414,686780.0,3423489.6,0.020000000000000146,0.00502512562814074,11.698368974544037,2022-04-25,0.021852058880343916,train
2022-04-21,11.591027458736422,11.765766566154559,11.532781089597043,11.6492738278758,627819.0,3208947.0,2.810761483589154,-1.4508860673968638,0.023731937316602853,0.759961953050341,000002,,,,,0.01756359979573663,0.01264499107028616,11.467220996080943,11.45481198705905,11.836503226545357,683108.8,3718778.8,0.020000000000000028,0.0050251256281407105,11.455707485213276,2022-04-26,-0.016616172434657295,train
2022-04-22,11.784317371695952,11.961970397399911,11.725099696461298,11.843535046930604,360785.0,2381578.0,6.41644343154298,-0.17395795545878406,-0.02964879753556687,0.031196429753934107,000002,,,,,0.01667582219502406,0.018737765323277422,11.51078890685472,11.45350439074619,11.809352484662933,586087.6,3774352.2,0.02000000000000012,0.0050251256281406585,11.593118614323735,2022-04-27,-0.02114372369521278,train
2022-04-23,11.41380444556099,11.585871849262913,11.356448644327015,11.471160246794964,505786.0,1235054.0,1.2342784889834437,0.16624431128930695,0.18290803845025705,1.678790541431821,000002,,,,,-0.031441186998652504,0.0025960104368549786,11.516729335783925,11.461704382502479,11.760907509756896,488093.0,2785142.0,0.019999999999999903,0.005025125628140679,11.709841062442395,2022-04-28,0.02080703350945856,train
2022-04-24,11.39016754719198,11.561878615742614,11.33293052434177,11.447404570042192,461959.0,1353701.0,4.817108364503866,-0.5739675728690408,-0.23810429504929995,1.6904411925824714,000002,,,,,-0.002070904445730326,0.02469944119777523,11.57191517558772,11.480022971365937,11.71309806957903,440469.8,2276946.4,0.020000000000000104,0.0050251256281407305,11.887563723124526,2022-04-29,0.038450563216244626,train
2022-04-25,11.639877129671317,11.815352664289478,11.581385284798596,11.698368974544037,415001.0,4317330.0,0.46402446915001505,-0.11642303893938731,0.06715457004442998,2.602591896530117,000002,,,,,0.02192325805961448,0.021852058880343916,11.62194853323752,11.530038209368112,11.668702687837243,474270.0,2499322.0,0.02000000000000004,0.005025125628140637,12.13689847006409,2022-04-30,0.03748637921015341,train
2022-04-26,11.39842894778721,11.570264560065409,11.341150410361143,11.455707485213276,807569.0,9675655.0,4.454990477358398,-0.2569179800842141,0.03016388877107012,1.729344706882946,000002,,,,,-0.020743189914662397,-0.016616172434657295,11.583235264705014,11.52522813039298,11.632451291856217,510220.0,3792663.6,0.020000000000000035,0.005025125628140712,12.540240440010644,2022-05-01,0.09467184424857678,train
2022-04-27,11.535153021252118,11.709049800466973,11.477187428180498,11.593118614323735,469355.0,7814608.0,5.179581531123404,-0.08576310709146029,-0.028801136712501514,4.44669555663711,000002,,,,,0.011994992826748208,-0.02114372369521278,11.533151978183641,11.52197044251918,11.59894989396874,531934.0,4879269.6,0.020000000000000025,0.0050251256281406325,12.55188454099164,2022-05-02,0.08270129536010384,train
2022-04-28,11.651291857130182,11.826939473066819,11.592742651817971,11.709841062442395,323632.0,3265387.0,3.098915703329226,-0.49901526646170297,-0.0338766363269021,0.7215762736320808,000002,,,,,0.01006825272834222,0.02080703350945856,11.580888141313128,11.548808738548525,11.577281576069987,495503.2,5285336.2,0.019999999999999962,0.00502512562814077,12.371785143332648,2022-05-03,0.056528869807920934,train
2022-04-29,11.828125904508903,12.00643936035577,11.768688085893281,11.887563723124526,277713.0,2249571.0,5.745810272153599,-0.03314909043896217,0.16870017992002168,4.119574612652142,000002,,,,,0.015177205201541977,0.038450563216244626,11.668919971929594,11.620417573758656,11.566876521811247,458654.0,5464510.2,0.01999999999999991,0.005025125628140681,12.23802442085556,2022-05-04,0.029481288672235983,train
2022-04-30,12.076213977713769,12.25826745476473,12.015529485363448,12.13689847006409,977426.0,3970919.0,3.795328873606217,1.7588241633358261,-0.053146089815313505,2.7215698019494896,000002,,,,,0.0209744193803596,0.03748637921015341,11.756625871033604,11.689287202135564,11.57457278945157,571139.0,5395228.0,0.020000000000000084,0.005025125628140724,12.499369811920694,2022-05-05,0.02986523639055294,train
2022-05-01,12.477539237810591,12.665642844410751,12.414838035610536,12.540240440010644,622442.0,1619301.0,0.45137608829478904,1.2697685354833848,0.036963552380203366,1.1061717965778812,000002,,,,,0.033232705286396325,0.09467184424857678,11.973532461993077,11.778383863349045,11.616597925204049,534113.6,3783957.2,0.020000000000000157,0.0050251256281406715,12.073799357858057,2022-05-06,-0.03719554536325864,train
2022-05-02,12.489125118286681,12.677403386401556,12.426365695581724,12.55188454099164,390362.0,5194786.0,0.31201045561711815,0.0749285135923066,-0.07895814692900685,4.380212748947687,000002,,,,,0.0009285388933888417,0.08270129536010384,12.165285647326659,11.849218812755149,11.651361601750668,518315.0,3259992.8,0.019999999999999914,0.005025125628140754,11.909911462013937,2022-05-07,-0.051145553233951646,train
2022-05-03,12.309926217615985,12.495502994765975,12.248067291899321,12.371785143332648,960726.0,6566418.0,0.4060666861238813,-1.1069199000505001,0.15651825077513065,2.7653559195732837,000002,,,,,-0.014348395021546612,0.056528869807920934,12.297674463504709,11.939281302408919,11.700492842455699,645733.8,3920199.0,0.020000000000000018,0.005025125628140708,12.086906574828092,2022-05-08,-0.02302647234850197,train
2022-05-04,12.176834298751281,12.360404665064115,12.115644176647004,12.23802442085556,718924.0,7286284.0,2.7155325753515696,-1.195337509733185,-0.13666930504712202,0.4831099820369805,000002,,,,,-0.010811756018020868,0.029481288672235983,12.367766603050915,12.018343287490255,11.749183129428097,733976.0,4927541.6,0.019999999999999952,0.005025125628140765,11.977007576474453,2022-05-09,-0.021328348057247926,train
2022-05-05,12.43687296286109,12.6243635100399,12.374376113801487,12.499369811920694,214660.0,4228514.0,7.429029790119106,-0.6417971325154613,-0.12956528425009875,4.3332145519361625,000002,,,,,0.021355194439697245,0.02986523639055294,12.440260871422236,12.098443371227921,11.814240790298015,581422.8,4979060.6,0.019999999999999976,0.0050251256281407695,11.898957255979509,2022-05-10,-0.04803542618353207,train
2022-05-06,12.013430361068767,12.194537351436638,11.953061364279476,12.073799357858057,374257.0,8486486.0,2.630576292383868,0.42470786844764485,0.04327321264272336,1.3623055870339291,000002,,,,,-0.034047352823881494,-0.03719554536325864,12.34697265499172,12.160252558492399,11.842740344442689,531785.8,6352497.6,0.02000000000000012,0.005025125628140659,12.029609796597304,2022-05-11,-0.003659954911540919,train
2022-05-07,11.850361904703867,12.029010576634077,11.790812347393798,11.909911462013937,344129.0,7538696.0,6.5206063106084065,-0.20697600446106543,-0.005443406488718969,2.8579260088720124,000002,,,,,-0.013573846225749642,-0.051145553233951646,12.218578039196178,12.191931843261418,11.8569511428903,522539.2,6821279.6,0.02000000000000001,0.005025125628140782,12.040310958691439,2022-05-12,0.010948821667852382,train
2022-05-08,12.026472041953951,12.207775640576372,11.966037509079811,12.086906574828092,578943.0,5367357.0,5.155583973782566,-0.9051540387405888,-0.0004978183152924146,3.3945159174735915,000002,,,,,0.014861161090800046,-0.02302647234850197,12.161602325495268,12.22963839449999,11.889223566524256,446182.6,6581467.4,0.01999999999999993,0.005025125628140685,12.2090925704354,2022-05-13,0.01010895507885956,train
2022-05-09,11.91712253859208,12.096777652239197,11.857237500709708,11.977007576474453,476871.0,2863006.0,5.623109271625506,-1.5775840875599565,-0.02322225158582898,3.719974913254056,000002,,,,,-0.00909240074565587,-0.021328348057247926,12.109398956619048,12.238582779834982,11.929500176796818,397772.0,5696811.8,0.020000000000000018,0.005025125628140708,12.203458456412624,2022-05-14,0.018907133396406373,train
2022-05-10,11.839462469699612,12.017946828539305,11.779967683419713,11.898957255979509,437373.0,1261957.0,5.246333610155688,-0.8469593506487854,0.14728617774329988,3.582897833265509,000002,,,,,-0.006516679562618921,-0.04803542618353207,11.989316445430811,12.214788658426524,11.952037930281042,442314.6,5103500.4,0.020000000000000157,0.005025125628140668,12.121872121616725,2022-05-15,0.01873398322573161,train
2022-05-11,11.969461747614318,12.149905894563277,11.909313698631331,12.029609796597304,857562.0,5608237.0,1.6145139857269832,0.5268509415152268,-0.07254080213296364,4.1579035855751005,000002,,,,,0.010980167237103045,-0.003659954911540919,11.980478533178658,12.16372559408519,11.971054728717117,538975.6,4527850.6,0.01999999999999997,0.005025125628140695,12.01539961756983,2022-05-16,-0.0011812668297431772,train
2022-05-12,11.980109403897982,12.160714068278354,11.919907849104524,12.040310958691439,215778.0,5004015.0,6.976254848806598,-0.34094998543265437,-0.1517350256831963,3.8525607093955894,000002,,,,,0.0008895685126180108,0.010948821667852382,12.00655843251416,12.11256823585517,11.98089352430516,513305.4,4020914.4,0.020000000000000125,0.00502512562814066,11.805596434470731,2022-05-17,-0.019494058336697373,train
2022-05-13,12.148047107583222,12.331183496139754,12.087001644731046,12.2090925704354,382848.0,6320589.0,3.3455789070259696,-1.6781526320063784,-0.11404242868148456,0.9434006996476629,000002,,,,,0.014018044245121875,0.01010895507885956,12.030995631635623,12.096298978565445,12.01779014048718,474086.4,4211560.8,0.020000000000000014,0.005025125628140781,11.840362152347286,2022-05-18,-0.03020129595716259,train
2022-05-14,12.142441164130561,12.32549304097675,12.081423871848498,12.203458456412624,545139.0,2813875.0,7.478665864352919,-0.7929999073519172,-0.030826698576860313,2.785527438277726,000002,,,,,-0.00046146869558671977,0.018907133396406373,12.076285807623254,12.092842382121152,12.055592834805704,487740.0,4201734.6,0.01999999999999999,0.005025125628140701,11.936474460294011,2022-05-19,-0.021877732207816858,train
2022-05-15,12.061262761008642,12.243090842832892,12.000653400400559,12.121872121616725,337938.0,3338779.0,0.12512451410792114,0.5025477765486788,0.1439113570875354,2.46862589250945,000002,,,,,-0.006685509283069435,0.01873398322573161,12.1208687807507,12.055092613090753,12.076767992159338,467853.0,4617099.0,0.019999999999999893,0.005025125628140677,11.816102421686233,2022-05-20,-0.02522462676249637,train
2022-05-16,11.955322619481981,12.135553613745529,11.895245621394132,12.01539961756983,314737.0,7717027.0,0.9209429030989877,0.41683619345593986,-0.10896293280614405,0.6662154151174415,000002,,,,,-0.008783503321819763,-0.0011812668297431772,12.118026744945205,12.049252639061931,12.104752598777164,359288.0,5038857.0,0.020000000000000042,0.005025125628140714,12.104289169595045,2022-05-21,0.007397968844518044,train
2022-05-17,11.746568452298376,11.923652398815438,11.687540470126024,11.805596434470731,240538.0,9518036.0,1.0738259714631866,-0.1432999354295513,0.018479780952116765,2.166549904845216,000002,,,,,-0.017461190620102984,-0.019494058336697373,12.071083840101062,12.038821136307611,12.115376489784515,364240.0,5941661.2,0.019999999999999987,0.005025125628140776,11.929568491884423,2022-05-22,0.010501126148248607,train
2022-05-18,11.781160341585549,11.95876577387076,11.721958530823812,11.840362152347286,402970.0,3020568.0,5.819419492676221,-1.034126585897907,0.002231555065698262,3.883503616626463,000002,,,,,0.002944850611278138,-0.03020129595716259,11.997337756483438,12.01416669405953,12.12190254427976,368264.4,5281657.0,0.02000000000000009,0.005025125628140726,11.811655361616067,2022-05-23,-0.0024244858697609617,train
2022-05-19,11.876792087992541,12.055839204896952,11.817109715691071,11.936474460294011,807720.0,3144844.0,0.8562847109697538,0.6327483536569146,0.07016269208076654,2.22272978993571,000002,,,,,0.008117345289786693,-0.021877732207816858,11.943940957259716,12.010113382441485,12.124348081138233,420780.6,5347850.8,0.020000000000000018,0.005025125628140708,11.640127737818021,2022-05-24,-0.024826989197000326,train
2022-05-20,11.757021909577801,11.934263445903095,11.697941397469371,11.816102421686233,814334.0,2706425.0,3.45305061829058,-0.7837548901800299,0.05314192339399704,1.960565478848919,000002,,,,,-0.010084387899307212,-0.02522462676249637,11.882787017273618,12.00182789901216,12.108308278719342,516059.8,5221380.0,0.01999999999999995,0.005025125628140767,11.707500397970131,2022-05-25,-0.00919101915677234,train
2022-05-21,12.04376772374707,12.225332061290995,11.983246277899095,12.104289169595045,703488.0,1734409.0,4.108383625265667,-0.4682067343735426,0.006790645526959104,2.3815689623675063,000002,,,,,0.024389323790888984,0.007397968844518044,11.900564927678662,12.009295836311932,12.08651071519856,593810.0,4024856.4,0.019999999999999934,0.005025125628140687,11.921819090327048,2022-05-26,-0.015074828163090026,train
2022-05-22,11.869920649425001,12.048864176803267,11.810272806965578,11.929568491884423,968311.0,4206530.0,4.111696434754765,-1.3197069922688867,-0.11757389018088778,2.8247213830803446,000002,,,,,-0.014434608696354156,0.010501126148248607,11.9253593391614,11.998221589631232,12.0553949127432,739364.6,2962555.2,0.02000000000000004,0.005025125628140638,11.909879433046346,2022-05-27,-0.0016504418287611733,train
2022-05-23,11.752597084807986,11.929771915232228,11.693538807999905,11.811655361616067,265689.0,6492660.0,2.3578206929013916,0.8081994585771737,-0.08003571222850873,3.824549388917477,000002,,,,,-0.009884106901986489,-0.0024244858697609617,11.919617981015156,11.958477868749297,12.02738842365737,711908.4,3656973.6,0.020000000000000136,0.005025125628140737,11.740388602254551,2022-05-28,-0.0060335962386024455,train
2022-05-24,11.581927099128931,11.756529015196202,11.52372646043984,11.640127737818021,765938.0,5692897.0,7.054714820289312,0.7511071203002756,-0.07834526019448329,4.266340606446929,000002,,,,,-0.014521895411497732,-0.024826989197000326,11.860348636519959,11.902144796889838,11.997493589505494,703552.0,4166584.2,0.02000000000000007,0.005025125628140721,11.57726718272865,2022-05-29,-0.005400332067245328,train
2022-05-25,11.648962895980281,11.824575401949833,11.59042539399043,11.707500397970131,541771.0,8532237.0,3.619816135385568,0.07537239057102241,0.07512155093741085,1.4452094623871803,000002,,,,,0.005787965705326359,-0.00919101915677234,11.838628231776738,11.860707624525178,11.957900118807967,649039.4,5331746.6,0.02000000000000007,0.005025125628140645,11.639181228231998,2022-05-30,-0.00583550437034186,train
2022-05-26,11.862209994875412,12.041037281230318,11.802600899423778,11.921819090327048,878067.0,4588262.0,1.4035166609713405,0.5075180022389114,-0.1851386275871334,1.3183048567051152,000002,,,,,0.018306101650363837,-0.015074828163090026,11.802134215923138,11.851349571800899,11.950301105431416,683955.2,5902517.2,0.01999999999999994,0.0050251256281407634,11.643246954887339,2022-05-31,-0.023366579657775,train
2022-05-27,11.850330035881115,12.02897822737681,11.790780638715882,11.909879433046346,937273.0,8760877.0,4.461683662253608,-1.5550012139213965,-0.1763492496339454,1.5800772322051522,000002,,,,,-0.0010014962641389236,-0.0016504418287611733,11.798196404155522,11.861777871658461,11.950299503983036,677747.6,6813386.6,0.020000000000000052,0.005025125628140642,11.477773463787834,2022-06-01,-0.036281305086896753,train
2022-05-28,11.681686659243278,11.857792488277097,11.622984716232006,11.740388602254551,594048.0,6933081.0,0.9011999813094658,0.49823047714706276,-0.14799365766747116,4.325538607766872,000002,,,,,-0.014231112224487141,-0.0060335962386024455,11.78394305228322,11.851780516649189,11.93297360535436,743419.4,6901470.8,0.019999999999999993,0.005025125628140778,11.407242716229671,2022-06-02,-0.028376052728008028,train
2022-05-29,11.519380846815007,11.693039854555938,11.461494510901364,11.57726718272865,710908.0,5454436.0,5.355433225239039,-1.7033756693753646,0.07891234582807519,4.502807414072999,000002,,,,,-0.013894039205361253,-0.005400332067245328,11.771370941265346,11.81585978889265,11.912986585667069,732413.4,6853778.6,0.020000000000000066,0.005025125628140721,11.2561490699896,2022-06-03,-0.027736952742880905,train
2022-05-30,11.580985322090838,11.755573040514317,11.522789415949678,11.639181228231998,948879.0,3633673.0,1.386833471162796,-0.36659954016941837,-0.014627408240209128,1.709148899224896,000002,,,,,0.005347898128818418,-0.00583550437034186,11.757707107317717,11.79816766954723,11.899997784279693,813835.0,5874065.8,0.019999999999999962,0.005025125628140694,11.018048023709168,2022-06-04,-0.05336571296065129,train
2022-05-31,11.585030720112902,11.759679424436213,11.526814485338464,11.643246954887339,766432.0,8314810.0,7.123273798466492,-0.42189150982547985,0.05867354306608277,4.167189767521481,000002,,,,,0.00034931380271663315,-0.023366579657775,11.701992680229775,11.752063448076457,11.880679642194195,791508.0,6619375.4,0.020000000000000122,0.005025125628140658,10.991219704093194,2022-06-05,-0.05600046561929628,train
2022-06-01,11.420384596468894,11.592551198425712,11.362995729149956,11.477773463787834,201894.0,9691863.0,0.6272395023234125,-0.7107773821173181,0.08596751856568502,2.721662336585417,000002,,,,,-0.014211971260306044,-0.036281305086896753,11.615571486378075,11.7068839452668,11.852552767449016,644432.2,6805572.6,0.0199999999999999,0.0050251256281407565,10.987049257920576,2022-06-06,-0.042754303124685644,train
2022-06-02,11.350206502648524,11.521315143391968,11.293170289067374,11.407242716229671,860501.0,7288188.0,2.478711318445492,1.094413310031224,-0.061900001434294284,4.789525337368392,000002,,,,,-0.006144985155935201,-0.028376052728008028,11.548942309173098,11.666442680728158,11.81246027473873,697722.8,6876594.0,0.020000000000000018,0.00502512562814063,11.1167139089493,2022-06-07,-0.025468802102984966,train
2022-06-03,11.199868324639652,11.368710560689497,11.143587579289704,11.2561490699896,320789.0,2537302.0,1.7265178164256385,2.672476990219493,-0.0545739427221298,2.8501077560525983,000002,,,,,-0.013245413462194655,-0.027736952742880905,11.484718686625289,11.628044813945317,11.765094805417577,619699.0,6293167.2,0.02000000000000003,0.005025125628140711,11.468302103267005,2022-06-08,0.018847745526312742,train
2022-06-04,10.962957783590623,11.12822850394626,10.907867543472076,11.018048023709168,212698.0,9944585.0,4.557334461217182,-2.1211373716781585,-0.2569634550071054,4.520733485078593,000002,,,,,-0.021152975569170618,-0.05336571296065129,11.360492045720722,11.55909957651922,11.7099036005222,472462.8,7555349.6,0.020000000000000146,0.0050251256281406585,11.441867075777209,2022-06-09,0.03846589261147226,train
2022-01-01,9.491268528553361,9.634352978732556,9.443573711826962,9.53896334527976,907882.0,5738123.0,3.3996087060967435,-0.8925261571196532,-0.05974483766424563,4.292417462426435,000001,1.690525703800356,65.64502865386021,8.1,12.0,,,,,,,,0.01999999999999984,0.005025125628140663,8.77927940057131,2022-01-06,-0.07964009475771494,train
2022-01-02,9.671046320357481,9.816840988503575,9.622448097642117,9.719644543072846,447625.0,6191368.0,7.149728352014346,-1.314399624093734,0.1333378900470402,0.4003347661900297,000001,-0.4659373705408328,14.693031569354353,8.1,12.0,0.01894138715634064,,,,,,,0.02000000000000012,0.005025125628140733,8.931411394657532,2022-01-07,-0.0810969109952776,train
2022-01-03,9.554083197951472,9.698114602945715,9.506072729620058,9.602093666282887,591003.0,7301503.0,4.7964750135028975,0.1488136770757929,-0.00222438885528444,1.0550079602639006,000001,0.0328201636785844,97.34755682697008,8.1,12.0,-0.01209415388279167,,,,,,,0.019999999999999903,0.005025125628140679,8.913598470895527,2022-01-08,-0.07170261187984084,train
2022-01-04,9.131735653016966,9.269400009595111,9.085847534157585,9.177623771876348,662181.0,8767548.0,2.349969129809928,-0.36631007532394944,0.05917382344432416,2.3258157698304602,000001,0.40751628299650783,95.5383451820879,8.1,12.0,-0.04420597310949337,,,,,,,0.019999999999999938,0.005025125628140786,9.007954022720883,2022-01-09,-0.018487328896113264,train
2022-01-05,8.779750084701108,8.912108126179016,8.735630737541806,8.82386943186041,801085.0,9754511.0,2.0828557184497276,1.7043792899262449,-0.0459587271315776,2.4882456616971407,000001,-0.7889230286257386,42.46255327956413,8.1,12.0,-0.038545308547074275,,9.37243895167445,,,681955.2,7550610.6,0.020000000000000174,0.005025125628140747,8.787654097375869,2022-01-10,-0.004104246415272073,train
2022-01-06,8.735383003568453,8.867072194577023,8.691486606565597,8.77927940057131,287967.0,9976828.0,0.02699246837348035,1.2596088417190157,-0.17101256905580592,2.6661158383486288,000001,0.00206557290594813,59.36373294088722,8.1,12.0,-0.005053342145804995,-0.07964009475771494,9.22050216273276,,,557972.2,8398351.6,0.019999999999999987,0.0050251256281408025,8.519380971961372,2022-01-11,-0.029603617421382622,train
2022-01-07,8.886754337684245,9.020725508604107,8.842097280710957,8.931411394657532,521850.0,5738970.0,4.5767843354555335,-2.325256395999596,0.09643517290386452,4.680210832050251,000001,-0.0008903858579313628,3.9628573866894334,8.1,12.0,0.017328528589296566,-0.0810969109952776,9.062855533049696,,,572817.2,8307872.0,0.01999999999999987,0.005025125628140671,8.696525133294667,2022-01-12,-0.02629889621962389,train
2022-01-08,8.869030478541049,9.002734455604482,8.824462486186572,8.913598470895527,408712.0,4715737.0,6.708556543093285,0.5142013015609617,0.06395970845827523,0.17486527942513153,000001,-1.7547243063454208,98.86343345619386,8.1,12.0,-0.0019944130860056752,-0.07170261187984084,8.925156493972226,,,536359.0,7790718.8,0.01999999999999994,0.0050251256281407895,8.79495402512963,2022-01-13,-0.013310499250475782,train
2022-01-09,8.962914252607279,9.09803356294809,8.917874482493675,9.007954022720883,786150.0,1543196.0,1.7977477786963858,-0.575105726475052,-0.005305282295531801,3.3811109767406307,000001,1.0176580056634932,81.87449926232988,8.1,12.0,0.010585573506978418,-0.018487328896113264,8.891222544141133,,,561152.8,6345848.4,0.019999999999999837,0.005025125628140663,8.788852255141348,2022-01-14,-0.02432314452614781,train
